"Other nearby towns include Haywards Heath to the north and Lewes , the county town of East Sussex , to the east .","Other nearby towns include Haywards Heath to the north east and Lewes , the county town of East Sussex , to the south east ."
Hackney Downs railway station is in the London Borough of Hackney in east London .,Hackney Downs railway station is in the London Borough of Hackney in north east London .
"Accounting , Africana Studies , Anthropology , Art , Art History , Astronomy , Biochemistry , Biology , Business Administration , Chinese , Chemistry , Classics , Communication Sciences & Disorders ( including Speech Pathology and Audiology ) , Communication Studies , Computer Science , Creative Writing , Economics , Education , Engineering , Engineering Physics , English , French , Geography , Geology , German , Graphic Design , History , International Business , Japanese , Landscape Architecture , Mathematics , Multimedia Journalism , Music , Neuroscience , Philosophy , Physics , Political Science , Psychology , Religion , Scandinavian , Sociology , Spanish , Theatre , World Literature","Accounting , Africana Studies , Anthropology , Applied Mathematics , Art , Art History , Astronomy , Biochemistry , Biology , Business Administration , Chinese , Chemistry , Classics , Communication Sciences & Disorders ( including Speech Pathology and Audiology ) , Communication Studies , Computer Science , Creative Writing , Economics , Education , Engineering Physics , English , French , Geography , Geology , German , Graphic Design , History , International Business , Japanese , Landscape Architecture , Mathematics , Multimedia Journalism , Music , Neuroscience , Philosophy , Physics , Political Science , Psychology , Religion , Scandinavian , Sociology , Spanish , Theatre , World Literature"
The Northern Governorate is one of the five governorates of Bahrain .,The Northern Governorate ( ) is one of the four governorates of Bahrain .
"His views on the flora of Colorado and Utah : There are two temperate , and two cold or mountain floras , viz : 1. a prairie flora derived from the eastward ; 2. a so-called desert and saline flora derived from the west ; 3. a subalpine ; 4. an alpine flora , the two latter of widely different origin , and in one sense proper to the Rocky Mountain ranges .","His views on the flora of Colorado and Utah : There are two temperate , and two cold or mountain floras , viz : 1. a prairie flora derived from the eastward ; 2. a so-called desert and saline flora derived from the west ; 3. a sub-alpine ; 4. an alpine flora , the two latter of widely different origin , and in one sense proper to the Rocky Mountain ranges ."
"Moratuwa is surrounded on three sides by water , except in the north of the city , by the Indian Ocean on the west and the Bolgoda lake on the east .","Moratuwa is surrounded on three sides by water , except in the north of the city , by the Indian Ocean on the west , the Bolgoda lake on the east and the Moratu river on the south ."
"This includes most of Tajikistan , the southwest corner of Kyrgyzstan , the northeast corner of Afghanistan , a long narrow portion of western Turkmenistan and about half of Uzbekistan .","This includes most of Tajikistan , the southwest corner of Kyrgyzstan , the northeast corner of Afghanistan , a long narrow portion of eastern Turkmenistan and about half of Uzbekistan ."
"Peat swamp forests are usually surrounded by lowland rain forests on better-drained soils , and by brackish or salt-water mangrove forests near the coast .","Peat swamp forests are typically surrounded by lowland rain forests on better-drained soils , and by brackish or salt-water mangrove forests near the coast ."
"The Indus bounds it on the northwest , dividing it from Khyber Pakhtunkhwa , while the Haro flows through from east to west .","The Indus bounds it on the north-west , dividing it from the Khyber Pakhtunkhwa , while the Haro flows through from east to west ."
"The city is located about southeast of Harrisburg , west of Philadelphia , north-northeast of Baltimore and north of Washington , D.C .","The city is located about southeast of Harrisburg , west of Philadelphia , north-northeast of Baltimore and northeast of Washington , D.C ."
